,embed_dim,num_heads,ff_dim,num_layers,batch_size,num_iterations,test_partition
1382,32.0,1.0,32.0,1.0,64.0,1.0,2.0
1383,32.0,1.0,32.0,1.0,64.0,1.0,3.0
1384,32.0,1.0,32.0,1.0,64.0,1.0,4.0
1385,32.0,1.0,32.0,1.0,64.0,10.0,0.0
1386,32.0,1.0,32.0,1.0,64.0,10.0,1.0
1387,32.0,1.0,32.0,1.0,64.0,10.0,2.0
1388,32.0,1.0,32.0,1.0,64.0,10.0,3.0
1389,32.0,1.0,32.0,1.0,64.0,10.0,4.0
1390,32.0,1.0,32.0,1.0,64.0,20.0,0.0
1391,32.0,1.0,32.0,1.0,64.0,20.0,1.0
1392,32.0,1.0,32.0,1.0,64.0,20.0,2.0
1393,32.0,1.0,32.0,1.0,64.0,20.0,3.0
1394,32.0,1.0,32.0,1.0,64.0,20.0,4.0
1395,32.0,1.0,32.0,2.0,16.0,1.0,0.0
1396,32.0,1.0,32.0,2.0,16.0,1.0,1.0
1397,32.0,1.0,32.0,2.0,16.0,1.0,2.0
1398,32.0,1.0,32.0,2.0,16.0,1.0,3.0
1399,32.0,1.0,32.0,2.0,16.0,1.0,4.0
1400,32.0,1.0,32.0,2.0,16.0,10.0,0.0
1401,32.0,1.0,32.0,2.0,16.0,10.0,1.0
1402,32.0,1.0,32.0,2.0,16.0,10.0,2.0
1403,32.0,1.0,32.0,2.0,16.0,10.0,3.0
1404,32.0,1.0,32.0,2.0,16.0,10.0,4.0
1405,32.0,1.0,32.0,2.0,16.0,20.0,0.0
1406,32.0,1.0,32.0,2.0,16.0,20.0,1.0
1407,32.0,1.0,32.0,2.0,16.0,20.0,2.0
1408,32.0,1.0,32.0,2.0,16.0,20.0,3.0
1409,32.0,1.0,32.0,2.0,16.0,20.0,4.0
1410,32.0,1.0,32.0,2.0,32.0,1.0,0.0
1411,32.0,1.0,32.0,2.0,32.0,1.0,1.0
1412,32.0,1.0,32.0,2.0,32.0,1.0,2.0
1413,32.0,1.0,32.0,2.0,32.0,1.0,3.0
1414,32.0,1.0,32.0,2.0,32.0,1.0,4.0
1415,32.0,1.0,32.0,2.0,32.0,10.0,0.0
1416,32.0,1.0,32.0,2.0,32.0,10.0,1.0
1417,32.0,1.0,32.0,2.0,32.0,10.0,2.0
1418,32.0,1.0,32.0,2.0,32.0,10.0,3.0
1419,32.0,1.0,32.0,2.0,32.0,10.0,4.0
1420,32.0,1.0,32.0,2.0,32.0,20.0,0.0
1421,32.0,1.0,32.0,2.0,32.0,20.0,1.0
1422,32.0,1.0,32.0,2.0,32.0,20.0,2.0
1423,32.0,1.0,32.0,2.0,32.0,20.0,3.0
1424,32.0,1.0,32.0,2.0,32.0,20.0,4.0
1425,32.0,1.0,32.0,2.0,64.0,1.0,0.0
1426,32.0,1.0,32.0,2.0,64.0,1.0,1.0
1427,32.0,1.0,32.0,2.0,64.0,1.0,2.0
1428,32.0,1.0,32.0,2.0,64.0,1.0,3.0
1429,32.0,1.0,32.0,2.0,64.0,1.0,4.0
1430,32.0,1.0,32.0,2.0,64.0,10.0,0.0
1431,32.0,1.0,32.0,2.0,64.0,10.0,1.0
1432,32.0,1.0,32.0,2.0,64.0,10.0,2.0
1433,32.0,1.0,32.0,2.0,64.0,10.0,3.0
1434,32.0,1.0,32.0,2.0,64.0,10.0,4.0
1435,32.0,1.0,32.0,2.0,64.0,20.0,0.0
1436,32.0,1.0,32.0,2.0,64.0,20.0,1.0
1437,32.0,1.0,32.0,2.0,64.0,20.0,2.0
1438,32.0,1.0,32.0,2.0,64.0,20.0,3.0
1439,32.0,1.0,32.0,2.0,64.0,20.0,4.0
1440,32.0,1.0,32.0,4.0,16.0,1.0,0.0
1441,32.0,1.0,32.0,4.0,16.0,1.0,1.0
1442,32.0,1.0,32.0,4.0,16.0,1.0,2.0
1443,32.0,1.0,32.0,4.0,16.0,1.0,3.0
1444,32.0,1.0,32.0,4.0,16.0,1.0,4.0
1445,32.0,1.0,32.0,4.0,16.0,10.0,0.0
1446,32.0,1.0,32.0,4.0,16.0,10.0,1.0
1447,32.0,1.0,32.0,4.0,16.0,10.0,2.0
1448,32.0,1.0,32.0,4.0,16.0,10.0,3.0
1449,32.0,1.0,32.0,4.0,16.0,10.0,4.0
1450,32.0,1.0,32.0,4.0,16.0,20.0,0.0
1451,32.0,1.0,32.0,4.0,16.0,20.0,1.0
1452,32.0,1.0,32.0,4.0,16.0,20.0,2.0
1453,32.0,1.0,32.0,4.0,16.0,20.0,3.0
1454,32.0,1.0,32.0,4.0,16.0,20.0,4.0
1455,32.0,1.0,32.0,4.0,32.0,1.0,0.0
1456,32.0,1.0,32.0,4.0,32.0,1.0,1.0
1457,32.0,1.0,32.0,4.0,32.0,1.0,2.0
1458,32.0,1.0,32.0,4.0,32.0,1.0,3.0
1459,32.0,1.0,32.0,4.0,32.0,1.0,4.0
1460,32.0,1.0,32.0,4.0,32.0,10.0,0.0
1461,32.0,1.0,32.0,4.0,32.0,10.0,1.0
1462,32.0,1.0,32.0,4.0,32.0,10.0,2.0
1463,32.0,1.0,32.0,4.0,32.0,10.0,3.0
1464,32.0,1.0,32.0,4.0,32.0,10.0,4.0
1465,32.0,1.0,32.0,4.0,32.0,20.0,0.0
1466,32.0,1.0,32.0,4.0,32.0,20.0,1.0
1467,32.0,1.0,32.0,4.0,32.0,20.0,2.0
1468,32.0,1.0,32.0,4.0,32.0,20.0,3.0
1469,32.0,1.0,32.0,4.0,32.0,20.0,4.0
1470,32.0,1.0,32.0,4.0,64.0,1.0,0.0
1471,32.0,1.0,32.0,4.0,64.0,1.0,1.0
1472,32.0,1.0,32.0,4.0,64.0,1.0,2.0
1473,32.0,1.0,32.0,4.0,64.0,1.0,3.0
1474,32.0,1.0,32.0,4.0,64.0,1.0,4.0
1475,32.0,1.0,32.0,4.0,64.0,10.0,0.0
1476,32.0,1.0,32.0,4.0,64.0,10.0,1.0
1477,32.0,1.0,32.0,4.0,64.0,10.0,2.0
1478,32.0,1.0,32.0,4.0,64.0,10.0,3.0
1479,32.0,1.0,32.0,4.0,64.0,10.0,4.0
1480,32.0,1.0,32.0,4.0,64.0,20.0,0.0
1481,32.0,1.0,32.0,4.0,64.0,20.0,1.0
1482,32.0,1.0,32.0,4.0,64.0,20.0,2.0
1483,32.0,1.0,32.0,4.0,64.0,20.0,3.0
1484,32.0,1.0,32.0,4.0,64.0,20.0,4.0
1485,32.0,1.0,64.0,1.0,16.0,1.0,0.0
1486,32.0,1.0,64.0,1.0,16.0,1.0,1.0
1487,32.0,1.0,64.0,1.0,16.0,1.0,2.0
1488,32.0,1.0,64.0,1.0,16.0,1.0,3.0
1489,32.0,1.0,64.0,1.0,16.0,1.0,4.0
1490,32.0,1.0,64.0,1.0,16.0,10.0,0.0
1491,32.0,1.0,64.0,1.0,16.0,10.0,1.0
1492,32.0,1.0,64.0,1.0,16.0,10.0,2.0
1493,32.0,1.0,64.0,1.0,16.0,10.0,3.0
1494,32.0,1.0,64.0,1.0,16.0,10.0,4.0
1495,32.0,1.0,64.0,1.0,16.0,20.0,0.0
1496,32.0,1.0,64.0,1.0,16.0,20.0,1.0
1497,32.0,1.0,64.0,1.0,16.0,20.0,2.0
1498,32.0,1.0,64.0,1.0,16.0,20.0,3.0
1499,32.0,1.0,64.0,1.0,16.0,20.0,4.0
1500,32.0,1.0,64.0,1.0,32.0,1.0,0.0
1501,32.0,1.0,64.0,1.0,32.0,1.0,1.0
1502,32.0,1.0,64.0,1.0,32.0,1.0,2.0
1503,32.0,1.0,64.0,1.0,32.0,1.0,3.0
1504,32.0,1.0,64.0,1.0,32.0,1.0,4.0
1505,32.0,1.0,64.0,1.0,32.0,10.0,0.0
1506,32.0,1.0,64.0,1.0,32.0,10.0,1.0
1507,32.0,1.0,64.0,1.0,32.0,10.0,2.0
1508,32.0,1.0,64.0,1.0,32.0,10.0,3.0
1509,32.0,1.0,64.0,1.0,32.0,10.0,4.0
1510,32.0,1.0,64.0,1.0,32.0,20.0,0.0
1511,32.0,1.0,64.0,1.0,32.0,20.0,1.0
1512,32.0,1.0,64.0,1.0,32.0,20.0,2.0
1513,32.0,1.0,64.0,1.0,32.0,20.0,3.0
1514,32.0,1.0,64.0,1.0,32.0,20.0,4.0
1515,32.0,1.0,64.0,1.0,64.0,1.0,0.0
1516,32.0,1.0,64.0,1.0,64.0,1.0,1.0
1517,32.0,1.0,64.0,1.0,64.0,1.0,2.0
1518,32.0,1.0,64.0,1.0,64.0,1.0,3.0
1519,32.0,1.0,64.0,1.0,64.0,1.0,4.0
1520,32.0,1.0,64.0,1.0,64.0,10.0,0.0
1521,32.0,1.0,64.0,1.0,64.0,10.0,1.0
1522,32.0,1.0,64.0,1.0,64.0,10.0,2.0
1523,32.0,1.0,64.0,1.0,64.0,10.0,3.0
1524,32.0,1.0,64.0,1.0,64.0,10.0,4.0
1525,32.0,1.0,64.0,1.0,64.0,20.0,0.0
1526,32.0,1.0,64.0,1.0,64.0,20.0,1.0
1527,32.0,1.0,64.0,1.0,64.0,20.0,2.0
1528,32.0,1.0,64.0,1.0,64.0,20.0,3.0
1529,32.0,1.0,64.0,1.0,64.0,20.0,4.0
1530,32.0,1.0,64.0,2.0,16.0,1.0,0.0
1531,32.0,1.0,64.0,2.0,16.0,1.0,1.0
1532,32.0,1.0,64.0,2.0,16.0,1.0,2.0
1533,32.0,1.0,64.0,2.0,16.0,1.0,3.0
1534,32.0,1.0,64.0,2.0,16.0,1.0,4.0
1535,32.0,1.0,64.0,2.0,16.0,10.0,0.0
1536,32.0,1.0,64.0,2.0,16.0,10.0,1.0
1537,32.0,1.0,64.0,2.0,16.0,10.0,2.0
1538,32.0,1.0,64.0,2.0,16.0,10.0,3.0
1539,32.0,1.0,64.0,2.0,16.0,10.0,4.0
1540,32.0,1.0,64.0,2.0,16.0,20.0,0.0
1541,32.0,1.0,64.0,2.0,16.0,20.0,1.0
1542,32.0,1.0,64.0,2.0,16.0,20.0,2.0
1543,32.0,1.0,64.0,2.0,16.0,20.0,3.0
1544,32.0,1.0,64.0,2.0,16.0,20.0,4.0
1545,32.0,1.0,64.0,2.0,32.0,1.0,0.0
1546,32.0,1.0,64.0,2.0,32.0,1.0,1.0
1547,32.0,1.0,64.0,2.0,32.0,1.0,2.0
1548,32.0,1.0,64.0,2.0,32.0,1.0,3.0
1549,32.0,1.0,64.0,2.0,32.0,1.0,4.0
1550,32.0,1.0,64.0,2.0,32.0,10.0,0.0
1551,32.0,1.0,64.0,2.0,32.0,10.0,1.0
1552,32.0,1.0,64.0,2.0,32.0,10.0,2.0
1553,32.0,1.0,64.0,2.0,32.0,10.0,3.0
1554,32.0,1.0,64.0,2.0,32.0,10.0,4.0
1555,32.0,1.0,64.0,2.0,32.0,20.0,0.0
1556,32.0,1.0,64.0,2.0,32.0,20.0,1.0
1557,32.0,1.0,64.0,2.0,32.0,20.0,2.0
1558,32.0,1.0,64.0,2.0,32.0,20.0,3.0
1559,32.0,1.0,64.0,2.0,32.0,20.0,4.0
1560,32.0,1.0,64.0,2.0,64.0,1.0,0.0
1561,32.0,1.0,64.0,2.0,64.0,1.0,1.0
1562,32.0,1.0,64.0,2.0,64.0,1.0,2.0
1563,32.0,1.0,64.0,2.0,64.0,1.0,3.0
1564,32.0,1.0,64.0,2.0,64.0,1.0,4.0
1565,32.0,1.0,64.0,2.0,64.0,10.0,0.0
1566,32.0,1.0,64.0,2.0,64.0,10.0,1.0
1567,32.0,1.0,64.0,2.0,64.0,10.0,2.0
1568,32.0,1.0,64.0,2.0,64.0,10.0,3.0
1569,32.0,1.0,64.0,2.0,64.0,10.0,4.0
1570,32.0,1.0,64.0,2.0,64.0,20.0,0.0
1571,32.0,1.0,64.0,2.0,64.0,20.0,1.0
1572,32.0,1.0,64.0,2.0,64.0,20.0,2.0
1573,32.0,1.0,64.0,2.0,64.0,20.0,3.0
1574,32.0,1.0,64.0,2.0,64.0,20.0,4.0
1575,32.0,1.0,64.0,4.0,16.0,1.0,0.0
1576,32.0,1.0,64.0,4.0,16.0,1.0,1.0
1577,32.0,1.0,64.0,4.0,16.0,1.0,2.0
1578,32.0,1.0,64.0,4.0,16.0,1.0,3.0
1579,32.0,1.0,64.0,4.0,16.0,1.0,4.0
1580,32.0,1.0,64.0,4.0,16.0,10.0,0.0
1581,32.0,1.0,64.0,4.0,16.0,10.0,1.0
1582,32.0,1.0,64.0,4.0,16.0,10.0,2.0
1583,32.0,1.0,64.0,4.0,16.0,10.0,3.0
1584,32.0,1.0,64.0,4.0,16.0,10.0,4.0
1585,32.0,1.0,64.0,4.0,16.0,20.0,0.0
1586,32.0,1.0,64.0,4.0,16.0,20.0,1.0
1587,32.0,1.0,64.0,4.0,16.0,20.0,2.0
1588,32.0,1.0,64.0,4.0,16.0,20.0,3.0
1589,32.0,1.0,64.0,4.0,16.0,20.0,4.0
1590,32.0,1.0,64.0,4.0,32.0,1.0,0.0
1591,32.0,1.0,64.0,4.0,32.0,1.0,1.0
1592,32.0,1.0,64.0,4.0,32.0,1.0,2.0
1593,32.0,1.0,64.0,4.0,32.0,1.0,3.0
1594,32.0,1.0,64.0,4.0,32.0,1.0,4.0
1595,32.0,1.0,64.0,4.0,32.0,10.0,0.0
1596,32.0,1.0,64.0,4.0,32.0,10.0,1.0
1597,32.0,1.0,64.0,4.0,32.0,10.0,2.0
1598,32.0,1.0,64.0,4.0,32.0,10.0,3.0
1599,32.0,1.0,64.0,4.0,32.0,10.0,4.0
1600,32.0,1.0,64.0,4.0,32.0,20.0,0.0
1601,32.0,1.0,64.0,4.0,32.0,20.0,1.0
1602,32.0,1.0,64.0,4.0,32.0,20.0,2.0
1603,32.0,1.0,64.0,4.0,32.0,20.0,3.0
1604,32.0,1.0,64.0,4.0,32.0,20.0,4.0
1605,32.0,1.0,64.0,4.0,64.0,1.0,0.0
1606,32.0,1.0,64.0,4.0,64.0,1.0,1.0
1607,32.0,1.0,64.0,4.0,64.0,1.0,2.0
1608,32.0,1.0,64.0,4.0,64.0,1.0,3.0
1609,32.0,1.0,64.0,4.0,64.0,1.0,4.0
1610,32.0,1.0,64.0,4.0,64.0,10.0,0.0
1611,32.0,1.0,64.0,4.0,64.0,10.0,1.0
1612,32.0,1.0,64.0,4.0,64.0,10.0,2.0
1613,32.0,1.0,64.0,4.0,64.0,10.0,3.0
1614,32.0,1.0,64.0,4.0,64.0,10.0,4.0
1615,32.0,1.0,64.0,4.0,64.0,20.0,0.0
1616,32.0,1.0,64.0,4.0,64.0,20.0,1.0
1617,32.0,1.0,64.0,4.0,64.0,20.0,2.0
1618,32.0,1.0,64.0,4.0,64.0,20.0,3.0
1619,32.0,1.0,64.0,4.0,64.0,20.0,4.0
1620,32.0,2.0,16.0,1.0,16.0,1.0,0.0
1621,32.0,2.0,16.0,1.0,16.0,1.0,1.0
1622,32.0,2.0,16.0,1.0,16.0,1.0,2.0
1623,32.0,2.0,16.0,1.0,16.0,1.0,3.0
1624,32.0,2.0,16.0,1.0,16.0,1.0,4.0
1625,32.0,2.0,16.0,1.0,16.0,10.0,0.0
1626,32.0,2.0,16.0,1.0,16.0,10.0,1.0
1627,32.0,2.0,16.0,1.0,16.0,10.0,2.0
1628,32.0,2.0,16.0,1.0,16.0,10.0,3.0
1629,32.0,2.0,16.0,1.0,16.0,10.0,4.0
1630,32.0,2.0,16.0,1.0,16.0,20.0,0.0
1631,32.0,2.0,16.0,1.0,16.0,20.0,1.0
1632,32.0,2.0,16.0,1.0,16.0,20.0,2.0
1633,32.0,2.0,16.0,1.0,16.0,20.0,3.0
1634,32.0,2.0,16.0,1.0,16.0,20.0,4.0
1635,32.0,2.0,16.0,1.0,32.0,1.0,0.0
1636,32.0,2.0,16.0,1.0,32.0,1.0,1.0
1637,32.0,2.0,16.0,1.0,32.0,1.0,2.0
1638,32.0,2.0,16.0,1.0,32.0,1.0,3.0
1639,32.0,2.0,16.0,1.0,32.0,1.0,4.0
1640,32.0,2.0,16.0,1.0,32.0,10.0,0.0
1641,32.0,2.0,16.0,1.0,32.0,10.0,1.0
1642,32.0,2.0,16.0,1.0,32.0,10.0,2.0
1643,32.0,2.0,16.0,1.0,32.0,10.0,3.0
1644,32.0,2.0,16.0,1.0,32.0,10.0,4.0
1645,32.0,2.0,16.0,1.0,32.0,20.0,0.0
1646,32.0,2.0,16.0,1.0,32.0,20.0,1.0
1647,32.0,2.0,16.0,1.0,32.0,20.0,2.0
1648,32.0,2.0,16.0,1.0,32.0,20.0,3.0
1649,32.0,2.0,16.0,1.0,32.0,20.0,4.0
1650,32.0,2.0,16.0,1.0,64.0,1.0,0.0
1651,32.0,2.0,16.0,1.0,64.0,1.0,1.0
1652,32.0,2.0,16.0,1.0,64.0,1.0,2.0
1653,32.0,2.0,16.0,1.0,64.0,1.0,3.0
1654,32.0,2.0,16.0,1.0,64.0,1.0,4.0
1655,32.0,2.0,16.0,1.0,64.0,10.0,0.0
1656,32.0,2.0,16.0,1.0,64.0,10.0,1.0
1657,32.0,2.0,16.0,1.0,64.0,10.0,2.0
1658,32.0,2.0,16.0,1.0,64.0,10.0,3.0
1659,32.0,2.0,16.0,1.0,64.0,10.0,4.0
1660,32.0,2.0,16.0,1.0,64.0,20.0,0.0
1661,32.0,2.0,16.0,1.0,64.0,20.0,1.0
1662,32.0,2.0,16.0,1.0,64.0,20.0,2.0
1663,32.0,2.0,16.0,1.0,64.0,20.0,3.0
1664,32.0,2.0,16.0,1.0,64.0,20.0,4.0
1665,32.0,2.0,16.0,2.0,16.0,1.0,0.0
1666,32.0,2.0,16.0,2.0,16.0,1.0,1.0
1667,32.0,2.0,16.0,2.0,16.0,1.0,2.0
1668,32.0,2.0,16.0,2.0,16.0,1.0,3.0
1669,32.0,2.0,16.0,2.0,16.0,1.0,4.0
1670,32.0,2.0,16.0,2.0,16.0,10.0,0.0
1671,32.0,2.0,16.0,2.0,16.0,10.0,1.0
1672,32.0,2.0,16.0,2.0,16.0,10.0,2.0
1673,32.0,2.0,16.0,2.0,16.0,10.0,3.0
1674,32.0,2.0,16.0,2.0,16.0,10.0,4.0
1675,32.0,2.0,16.0,2.0,16.0,20.0,0.0
1676,32.0,2.0,16.0,2.0,16.0,20.0,1.0
1677,32.0,2.0,16.0,2.0,16.0,20.0,2.0
1678,32.0,2.0,16.0,2.0,16.0,20.0,3.0
1679,32.0,2.0,16.0,2.0,16.0,20.0,4.0
1680,32.0,2.0,16.0,2.0,32.0,1.0,0.0
1681,32.0,2.0,16.0,2.0,32.0,1.0,1.0
1682,32.0,2.0,16.0,2.0,32.0,1.0,2.0
1683,32.0,2.0,16.0,2.0,32.0,1.0,3.0
1684,32.0,2.0,16.0,2.0,32.0,1.0,4.0
1685,32.0,2.0,16.0,2.0,32.0,10.0,0.0
1686,32.0,2.0,16.0,2.0,32.0,10.0,1.0
1687,32.0,2.0,16.0,2.0,32.0,10.0,2.0
1688,32.0,2.0,16.0,2.0,32.0,10.0,3.0
1689,32.0,2.0,16.0,2.0,32.0,10.0,4.0
1690,32.0,2.0,16.0,2.0,32.0,20.0,0.0
1691,32.0,2.0,16.0,2.0,32.0,20.0,1.0
1692,32.0,2.0,16.0,2.0,32.0,20.0,2.0
1693,32.0,2.0,16.0,2.0,32.0,20.0,3.0
1694,32.0,2.0,16.0,2.0,32.0,20.0,4.0
1695,32.0,2.0,16.0,2.0,64.0,1.0,0.0
1696,32.0,2.0,16.0,2.0,64.0,1.0,1.0
1697,32.0,2.0,16.0,2.0,64.0,1.0,2.0
1698,32.0,2.0,16.0,2.0,64.0,1.0,3.0
1699,32.0,2.0,16.0,2.0,64.0,1.0,4.0
1700,32.0,2.0,16.0,2.0,64.0,10.0,0.0
1701,32.0,2.0,16.0,2.0,64.0,10.0,1.0
1702,32.0,2.0,16.0,2.0,64.0,10.0,2.0
1703,32.0,2.0,16.0,2.0,64.0,10.0,3.0
1704,32.0,2.0,16.0,2.0,64.0,10.0,4.0
1705,32.0,2.0,16.0,2.0,64.0,20.0,0.0
1706,32.0,2.0,16.0,2.0,64.0,20.0,1.0
1707,32.0,2.0,16.0,2.0,64.0,20.0,2.0
1708,32.0,2.0,16.0,2.0,64.0,20.0,3.0
1709,32.0,2.0,16.0,2.0,64.0,20.0,4.0
1710,32.0,2.0,16.0,4.0,16.0,1.0,0.0
1711,32.0,2.0,16.0,4.0,16.0,1.0,1.0
1712,32.0,2.0,16.0,4.0,16.0,1.0,2.0
1713,32.0,2.0,16.0,4.0,16.0,1.0,3.0
1714,32.0,2.0,16.0,4.0,16.0,1.0,4.0
1715,32.0,2.0,16.0,4.0,16.0,10.0,0.0
1716,32.0,2.0,16.0,4.0,16.0,10.0,1.0
1717,32.0,2.0,16.0,4.0,16.0,10.0,2.0
1718,32.0,2.0,16.0,4.0,16.0,10.0,3.0
1719,32.0,2.0,16.0,4.0,16.0,10.0,4.0
1720,32.0,2.0,16.0,4.0,16.0,20.0,0.0
1721,32.0,2.0,16.0,4.0,16.0,20.0,1.0
1722,32.0,2.0,16.0,4.0,16.0,20.0,2.0
1723,32.0,2.0,16.0,4.0,16.0,20.0,3.0
1724,32.0,2.0,16.0,4.0,16.0,20.0,4.0
1725,32.0,2.0,16.0,4.0,32.0,1.0,0.0
1726,32.0,2.0,16.0,4.0,32.0,1.0,1.0
1727,32.0,2.0,16.0,4.0,32.0,1.0,2.0
1728,32.0,2.0,16.0,4.0,32.0,1.0,3.0
1729,32.0,2.0,16.0,4.0,32.0,1.0,4.0
1730,32.0,2.0,16.0,4.0,32.0,10.0,0.0
1731,32.0,2.0,16.0,4.0,32.0,10.0,1.0
1732,32.0,2.0,16.0,4.0,32.0,10.0,2.0
1733,32.0,2.0,16.0,4.0,32.0,10.0,3.0
1734,32.0,2.0,16.0,4.0,32.0,10.0,4.0
1735,32.0,2.0,16.0,4.0,32.0,20.0,0.0
1736,32.0,2.0,16.0,4.0,32.0,20.0,1.0
1737,32.0,2.0,16.0,4.0,32.0,20.0,2.0
1738,32.0,2.0,16.0,4.0,32.0,20.0,3.0
1739,32.0,2.0,16.0,4.0,32.0,20.0,4.0
1740,32.0,2.0,16.0,4.0,64.0,1.0,0.0
1741,32.0,2.0,16.0,4.0,64.0,1.0,1.0
1742,32.0,2.0,16.0,4.0,64.0,1.0,2.0
1743,32.0,2.0,16.0,4.0,64.0,1.0,3.0
1744,32.0,2.0,16.0,4.0,64.0,1.0,4.0
1745,32.0,2.0,16.0,4.0,64.0,10.0,0.0
1746,32.0,2.0,16.0,4.0,64.0,10.0,1.0
1747,32.0,2.0,16.0,4.0,64.0,10.0,2.0
1748,32.0,2.0,16.0,4.0,64.0,10.0,3.0
1749,32.0,2.0,16.0,4.0,64.0,10.0,4.0
1750,32.0,2.0,16.0,4.0,64.0,20.0,0.0
1751,32.0,2.0,16.0,4.0,64.0,20.0,1.0
1752,32.0,2.0,16.0,4.0,64.0,20.0,2.0
1753,32.0,2.0,16.0,4.0,64.0,20.0,3.0
1754,32.0,2.0,16.0,4.0,64.0,20.0,4.0
1755,32.0,2.0,32.0,1.0,16.0,1.0,0.0
1756,32.0,2.0,32.0,1.0,16.0,1.0,1.0
1757,32.0,2.0,32.0,1.0,16.0,1.0,2.0
1758,32.0,2.0,32.0,1.0,16.0,1.0,3.0
1759,32.0,2.0,32.0,1.0,16.0,1.0,4.0
1760,32.0,2.0,32.0,1.0,16.0,10.0,0.0
1761,32.0,2.0,32.0,1.0,16.0,10.0,1.0
1762,32.0,2.0,32.0,1.0,16.0,10.0,2.0
1763,32.0,2.0,32.0,1.0,16.0,10.0,3.0
1764,32.0,2.0,32.0,1.0,16.0,10.0,4.0
1765,32.0,2.0,32.0,1.0,16.0,20.0,0.0
1766,32.0,2.0,32.0,1.0,16.0,20.0,1.0
1767,32.0,2.0,32.0,1.0,16.0,20.0,2.0
1768,32.0,2.0,32.0,1.0,16.0,20.0,3.0
1769,32.0,2.0,32.0,1.0,16.0,20.0,4.0
1770,32.0,2.0,32.0,1.0,32.0,1.0,0.0
1771,32.0,2.0,32.0,1.0,32.0,1.0,1.0
1772,32.0,2.0,32.0,1.0,32.0,1.0,2.0
1773,32.0,2.0,32.0,1.0,32.0,1.0,3.0
1774,32.0,2.0,32.0,1.0,32.0,1.0,4.0
1775,32.0,2.0,32.0,1.0,32.0,10.0,0.0
1776,32.0,2.0,32.0,1.0,32.0,10.0,1.0
1777,32.0,2.0,32.0,1.0,32.0,10.0,2.0
1778,32.0,2.0,32.0,1.0,32.0,10.0,3.0
1779,32.0,2.0,32.0,1.0,32.0,10.0,4.0
1780,32.0,2.0,32.0,1.0,32.0,20.0,0.0
1781,32.0,2.0,32.0,1.0,32.0,20.0,1.0
1782,32.0,2.0,32.0,1.0,32.0,20.0,2.0
1783,32.0,2.0,32.0,1.0,32.0,20.0,3.0
1784,32.0,2.0,32.0,1.0,32.0,20.0,4.0
1785,32.0,2.0,32.0,1.0,64.0,1.0,0.0
1786,32.0,2.0,32.0,1.0,64.0,1.0,1.0
1787,32.0,2.0,32.0,1.0,64.0,1.0,2.0
1788,32.0,2.0,32.0,1.0,64.0,1.0,3.0
1789,32.0,2.0,32.0,1.0,64.0,1.0,4.0
1790,32.0,2.0,32.0,1.0,64.0,10.0,0.0
1791,32.0,2.0,32.0,1.0,64.0,10.0,1.0
1792,32.0,2.0,32.0,1.0,64.0,10.0,2.0
1793,32.0,2.0,32.0,1.0,64.0,10.0,3.0
1794,32.0,2.0,32.0,1.0,64.0,10.0,4.0
1795,32.0,2.0,32.0,1.0,64.0,20.0,0.0
1796,32.0,2.0,32.0,1.0,64.0,20.0,1.0
1797,32.0,2.0,32.0,1.0,64.0,20.0,2.0
1798,32.0,2.0,32.0,1.0,64.0,20.0,3.0
1799,32.0,2.0,32.0,1.0,64.0,20.0,4.0
1800,32.0,2.0,32.0,2.0,16.0,1.0,0.0
1801,32.0,2.0,32.0,2.0,16.0,1.0,1.0
1802,32.0,2.0,32.0,2.0,16.0,1.0,2.0
1803,32.0,2.0,32.0,2.0,16.0,1.0,3.0
1804,32.0,2.0,32.0,2.0,16.0,1.0,4.0
1805,32.0,2.0,32.0,2.0,16.0,10.0,0.0
1806,32.0,2.0,32.0,2.0,16.0,10.0,1.0
1807,32.0,2.0,32.0,2.0,16.0,10.0,2.0
1808,32.0,2.0,32.0,2.0,16.0,10.0,3.0
1809,32.0,2.0,32.0,2.0,16.0,10.0,4.0
1810,32.0,2.0,32.0,2.0,16.0,20.0,0.0
1811,32.0,2.0,32.0,2.0,16.0,20.0,1.0
1812,32.0,2.0,32.0,2.0,16.0,20.0,2.0
1813,32.0,2.0,32.0,2.0,16.0,20.0,3.0
1814,32.0,2.0,32.0,2.0,16.0,20.0,4.0
1815,32.0,2.0,32.0,2.0,32.0,1.0,0.0
1816,32.0,2.0,32.0,2.0,32.0,1.0,1.0
1817,32.0,2.0,32.0,2.0,32.0,1.0,2.0
1818,32.0,2.0,32.0,2.0,32.0,1.0,3.0
1819,32.0,2.0,32.0,2.0,32.0,1.0,4.0
1820,32.0,2.0,32.0,2.0,32.0,10.0,0.0
1821,32.0,2.0,32.0,2.0,32.0,10.0,1.0
1822,32.0,2.0,32.0,2.0,32.0,10.0,2.0
1823,32.0,2.0,32.0,2.0,32.0,10.0,3.0
1824,32.0,2.0,32.0,2.0,32.0,10.0,4.0
1825,32.0,2.0,32.0,2.0,32.0,20.0,0.0
1826,32.0,2.0,32.0,2.0,32.0,20.0,1.0
1827,32.0,2.0,32.0,2.0,32.0,20.0,2.0
1828,32.0,2.0,32.0,2.0,32.0,20.0,3.0
1829,32.0,2.0,32.0,2.0,32.0,20.0,4.0
1830,32.0,2.0,32.0,2.0,64.0,1.0,0.0
1831,32.0,2.0,32.0,2.0,64.0,1.0,1.0
